<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.11.25	37845.13	37896.96	37595.85	37806.54	61786	0	3491
2023.11.26	37798.02	37824.18	37147.59	37610.99	73513	0	3491
2023.11.27	37610.99	37742.15	36707.04	37015.64	109500	0	3491
2023.11.28	37013.99	38406.65	36856.30	37943.66	91049	0	3491
2023.11.29	37946.93	38433.57	37565.41	37724.39	122767	0	3491
2023.11.30	37724.40	38131.74	37482.55	37730.00	101886	0	3491
2023.12.01	37729.64	38982.54	37598.03	38776.16	141702	0	3491
2023.12.02	38776.18	39711.35	38642.57	39564.42	101731	0	3491
2023.12.03	39558.98	39829.55	39275.57	39709.97	104679	0	3491
2023.12.04	39708.25	42142.47	39684.92	42017.69	190454	0	3491
2023.12.05	42016.78	44201.52	41368.92	43884.35	172424	0	3491
2023.12.06	43883.51	44483.67	43351.55	43806.04	186198	0	3491
2023.12.07	43806.04	44037.25	42833.86	43368.02	175069	0	3491
2023.12.08	43368.02	44732.61	43073.17	44533.52	174386	0	3491
2023.12.09	44537.28	44579.37	43731.55	43964.58	140808	0	3491
2023.12.10	43966.02	44032.07	43577.55	43784.86	124117	0	3491
2023.12.11	43784.27	43879.11	40159.80	41149.23	183281	0	3491
2023.12.12	41149.23	42071.11	40623.32	41068.25	169728	0	3491
2023.12.13	41068.25	43156.50	40538.30	42975.87	166303	0	3491
2023.12.14	42975.87	43445.55	41471.63	42976.32	161056	0	3491
2023.12.15	42974.90	43177.37	41638.25	42203.50	152672	0	3491
2023.12.16	42219.13	42661.04	41609.20	42257.55	104312	0	3491
2023.12.17	42258.55	42349.53	41487.17	41862.58	124951	0	3491
2023.12.18	41859.04	42736.54	40490.55	42598.44	171703	0	3491
2023.12.19	42602.73	43444.41	41764.64	42481.20	156847	0	3491
2023.12.20	42481.54	44305.18	42165.08	43438.39	148804	0	3491
2023.12.21	43437.17	44232.54	43278.33	43986.55	134954	0	3491
2023.12.22	43986.54	44406.00	43399.69	43723.27	115753	0	3491
2023.12.23	43723.28	44071.48	43315.89	43789.98	109804	0	3491
2023.12.24	43789.97	43963.65	43417.17	43506.72	113315	0	3491
2023.12.25	43506.72	43792.50	42611.20	43509.06	135295	0	3491
2023.12.26	43509.06	43717.78	41592.95	42314.41	123906	0	3491
2023.12.27	42313.62	43581.34	42094.85	43384.01	153769	0	3490
2023.12.28	43389.33	43812.05	42268.26	42450.95	147664	0	3491
2023.12.29	42446.63	43119.88	41634.43	41902.83	164657	0	3491
2023.12.30	41903.10	42573.99	41283.40	42272.66	108631	0	3491
2023.12.31	42273.79	42832.54	41948.87	42474.78	108587	0	3491
2024.01.01	42473.72	43832.45	42051.33	43612.57	132710	0	3491
2024.01.02	43612.57	45903.93	43369.66	45111.08	170936	0	3491
2024.01.03	45114.55	45501.87	40784.82	42922.31	161221	0	3491
2024.01.04	42922.34	44682.59	42589.03	44474.93	181427	0	3491
2024.01.05	44475.16	44779.56	42476.51	43954.96	196213	0	3491
2024.01.06	43954.94	44329.15	43420.92	43901.94	166348	0	3491
2024.01.07	43909.79	44486.51	43720.36	44239.73	171102	0	3491
2024.01.08	44236.10	47305.02	43185.85	47096.21	205897	0	3491
2024.01.09	47096.13	47883.54	44775.56	45382.67	198794	0	3491
2024.01.10	45398.27	46714.67	44308.30	45924.00	178600	0	3491
2024.01.11	45926.62	49071.39	45541.40	46144.07	197358	0	3491
2024.01.12	46144.05	46499.91	43116.89	43409.41	188830	0	3491
2024.01.13	43400.09	43417.47	41428.55	42936.42	191614	0	3491
2024.01.14	42936.53	43046.67	41945.63	42506.78	153835	0	3491
2024.01.15	42499.26	43302.59	41662.55	42664.36	189377	0	3491
2024.01.16	42664.68	43548.86	42034.32	43411.67	200143	0	3491
2024.01.17	43411.71	43472.74	42146.46	42614.38	190592	0	3491
2024.01.18	42613.92	42854.71	40580.04	41046.50	185264	0	3993
2024.01.19	41045.81	42128.57	40240.46	41576.26	186111	0	3993
2024.01.20	41569.54	41813.34	41394.34	41677.73	143045	0	3993
2024.01.21	41678.08	41836.35	41490.04	41740.70	102735	0	3993
2024.01.22	41740.70	41746.70	39352.48	39788.15	193004	0	3993
2024.01.23	39789.93	40121.01	38485.25	39168.04	179639	0	3993
2024.01.24	39167.26	40507.40	39142.22	39753.05	170999	0	3993
2024.01.25	39758.98	40260.73	39488.91	39884.42	180284	0	3993
2024.01.26	39884.60	42216.01	39785.67	41967.22	181270	0	3993
2024.01.27	41968.21	42153.80	41363.81	42130.48	137733	0	3993
2024.01.28	42130.48	42812.17	41659.91	41946.34	157966	0	3993
2024.01.29	41946.44	43300.05	41597.57	43163.61	159586	0	3993
2024.01.30	43163.79	43841.99	43057.21	43523.93	154295	0	3993
2024.01.31	43525.54	43721.97	42245.80	42442.69	174847	0	3992
2024.02.01	42439.88	43252.56	41824.92	43061.11	171311	0	3993
2024.02.02	43059.58	43431.67	42507.52	42957.30	159229	0	3993
2024.02.03	42957.26	43338.35	42842.04	43011.58	122321	0	3993
2024.02.04	43010.39	43078.45	42510.54	42736.92	115381	0	3993
2024.02.05	42736.95	43495.40	42208.05	42307.67	153533	0	3993
2024.02.06	42306.89	43352.58	42256.35	43140.59	133554	0	3992
2024.02.07	43137.84	44388.90	42740.48	44184.76	132461	0	3993
2024.02.08	44185.18	45612.30	44106.25	45315.01	127660	0	3993
2024.02.09	45315.43	48197.76	45220.04	47521.01	177678	0	3993
2024.02.10	47528.60	48156.39	46873.91	47935.95	143022	0	3993
2024.02.11	47935.87	48591.43	47570.09	48116.73	161325	0	3993
2024.02.12	48118.35	50338.36	47695.71	49828.81	159161	0	3993
2024.02.13	49826.20	50378.06	48308.85	49548.65	167399	0	3993
2024.02.14	49548.84	52086.26	49233.22	51757.68	176429	0	3993
2024.02.15	51760.63	52846.34	51333.80	51342.57	181392	0	3993
2024.02.16	51342.64	52584.38	51334.77	51995.69	164268	0	3993
2024.02.17	51995.93	52243.41	50622.36	51787.90	165255	0	3993
2024.02.18	51787.90	52057.74	51164.59	51855.90	155661	0	3993
2024.02.19	51834.68	52481.04	51667.76	51883.30	146466	0	3993
2024.02.20	51883.41	52980.03	50744.06	52015.09	163566	0	3993
2024.02.21	52015.42	52523.61	50617.60	51376.98	166298	0	3993
2024.02.22	51377.04	52050.67	50886.32	51629.08	168194	0	3993
2024.02.23	51634.59	51690.10	50604.25	50948.60	165502	0	3993
2024.02.24	50949.75	51670.61	50494.68	51540.13	118015	0	3993
2024.02.25	51534.20	51944.40	51255.04	51748.23	118832	0	3993
2024.02.26	51748.23	54947.14	50882.93	54638.31	148089	0	3993
2024.02.27	54641.71	57607.09	54467.92	56718.79	189384	0	3993
2024.02.28	56717.27	64062.80	56649.47	60539.82	191718	0	3993
2024.02.29	60540.25	63650.74	60358.55	61411.08	226574	0	3993
2024.03.01	61408.50	63235.12	60722.20	62571.73	190426	0	5245
2024.03.02	62562.09	62746.76	61595.06	61951.36	158160	0	5245
2024.03.03	61952.38	63003.83	61364.62	62830.15	142020	0	5245
2024.03.04	62830.16	67945.45	62319.47	67476.60	183664	0	5245
2024.03.05	67466.82	69291.26	59205.37	63288.62	204666	0	5245
2024.03.06	63294.91	67621.14	62513.56	66446.48	201444	0	5245
2024.03.07	66445.36	68052.89	65562.78	67312.16	187753	0	6529
2024.03.08	67319.05	70154.26	66135.46	68392.54	167110	0	6529
2024.03.09	68389.62	68665.02	68017.36	68525.66	119111	0	6529
2024.03.10	68521.43	69967.35	68334.66	69177.35	159649	0	6529
2024.03.11	69167.63	72893.41	67096.64	72499.10	182857	0	6529
2024.03.12	72485.55	72986.70	68614.56	70831.41	182093	0	6529
2024.03.13	70831.42	73674.96	70664.27	73276.39	173571	0	6529
2024.03.14	73277.92	73789.47	68451.06	71031.20	155183	0	6529
2024.03.15	71031.19	72362.83	65535.88	68263.75	212843	0	6529
2024.03.16	68261.61	70013.86	65963.87	66152.54	212489	0	7227
2024.03.17	66131.97	68610.15	64469.13	68083.55	212487	0	7227
2024.03.18	68079.60	68874.91	66528.22	67565.06	200148	0	7227
2024.03.19	67565.14	68084.94	62277.23	63873.33	219251	0	7227
2024.03.20	63866.75	67892.43	60748.24	67668.65	213557	0	7227
2024.03.21	67668.72	68189.32	64496.76	65609.27	200602	0	7227
2024.03.22	65609.27	66605.78	62275.69	62960.83	182287	0	7227
2024.03.23	62960.83	65975.28	62530.37	64902.51	162693	0	7227
2024.03.24	64902.51	66619.97	63747.10	66478.00	185079	0	7227
2024.03.25	66530.31	71233.83	66343.89	69831.93	176412	0	7227
2024.03.26	69838.53	71545.76	69263.72	69974.77	155169	0	7227
2024.03.27	69972.58	71704.61	68333.49	68872.13	157553	0	7227
2024.03.28	68876.59	71569.78	68808.11	70778.92	166595	0	7227
2024.03.29	70778.93	71045.76	69007.60	69423.51	164585	0	7227
2024.03.30	69423.51	70323.05	69422.25	69711.97	139733	0	7281
2024.03.31	69712.33	71192.59	69532.63	70812.22	130668	0	7281
2024.04.01	70810.86	71357.54	68029.60	69731.36	165006	0	7281
2024.04.02	69731.43	69897.30	64523.60	65675.82	185004	0	7281
2024.04.03	65619.76	66894.17	64471.70	65697.61	174670	0	7280
2024.04.04	65696.26	69315.59	65042.65	67914.72	155106	0	7281
2024.04.05	67911.60	68737.62	65963.60	67627.07	173086	0	7281
2024.04.06	67627.07	68463.59	67443.97	68376.95	123957	0	7281
2024.04.07	68376.96	70274.53	68283.51	69285.08	112607	0	7281
2024.04.08	69280.90	72695.74	68866.63	71667.96	156549	0	7281
2024.04.09	71668.61	71963.58	68165.82	69100.45	165604	0	7281
2024.04.10	69095.52	70101.32	67431.60	69770.58	174819	0	7281
2024.04.11	69770.59	71253.53	69499.28	70483.63	172771	0	7281
2024.04.12	70483.80	71214.47	65163.64	67102.75	156291	0	7281
2024.04.13	67113.84	67923.24	60838.71	61916.46	154746	0	7281
2024.04.14	61957.86	65627.31	61717.60	63828.89	185974	0	7281
2024.04.15	63828.73	66883.98	62278.69	63109.11	177854	0	7281
2024.04.16	63109.29	63896.15	61609.62	63004.19	186235	0	7281
2024.04.17	62998.94	64468.01	59631.60	60803.89	165480	0	7280
2024.04.18	60806.21	64151.37	60779.67	63494.28	192704	0	7281
2024.04.19	63492.87	65457.52	59539.70	64037.02	183952	0	7281
2024.04.20	64037.02	65424.78	62948.72	64718.81	168522	0	7281
2024.04.21	64718.81	65689.18	64213.60	64618.86	163463	0	7281
2024.04.22	64619.01	66841.86	64483.60	66513.45	164012	0	7281
2024.04.23	66513.20	67234.97	65792.71	66313.95	137846	0	7281
2024.04.24	66313.96	67040.48	63506.16	64003.99	148879	0	7281
2024.04.25	64004.00	64933.20	62710.78	64763.60	175762	0	7281
2024.04.26	64763.78	65249.45	63247.61	63908.50	157140	0	7281
2024.04.27	63911.66	64013.35	62365.12	63202.68	141914	0	7281
2024.04.28	63208.82	64294.80	63069.06	63625.39	121334	0	7281
2024.04.29	63625.50	63688.97	61731.60	62910.84	155672	0	7281
2024.04.30	62903.76	64674.78	59014.61	59829.26	181085	0	7281
2024.05.01	59829.26	60941.88	56476.35	57242.60	190860	0	7281
2024.05.02	57242.63	59548.91	56871.80	58702.64	139313	0	7281
2024.05.03	58688.77	63190.99	58667.91	62902.08	95031	0	7281
2024.05.04	62902.09	64492.57	62361.23	63841.01	116477	0	7281
2024.05.05	63841.02	64585.77	62871.94	63708.14	60497	0	7281
2024.05.06	63703.57	65463.96	62668.13	63260.52	69850	0	7281
2024.05.07	63267.24	64366.98	62763.60	62931.00	96955	0	7281
2024.05.08	62932.15	63121.08	61388.39	61520.82	83551	0	7281
2024.05.09	61518.23	62623.34	60567.01	62583.98	151614	0	7281
2024.05.10	62575.32	63431.66	60149.02	60460.06	151793	0	7281
2024.05.11	60460.04	61443.37	60402.31	60961.27	112675	0	7281
2024.05.12	60957.83	61805.66	60554.62	61220.46	48532	0	7281
2024.05.13	61214.66	63419.53	60701.72	63054.70	76906	0	7281
2024.05.14	63045.29	63081.02	61039.16	61537.04	65739	0	7281
2024.05.15	61538.59	66432.31	61261.77	65952.91	75530	0	7281
2024.05.16	65952.91	66712.67	64560.33	65250.23	70777	0	7281
2024.05.17	65252.59	67451.21	65077.07	66886.71	50488	0	7281
2024.05.18	66882.57	67365.22	66587.65	66956.63	22869	0	7281
2024.05.19	66954.30	67663.31	65838.57	66120.90	32527	0	7281
2024.05.20	66116.91	70407.06	65963.60	69502.26	56565	0	7281
2024.05.21	69502.42	71934.13	68899.14	69675.49	86759	0	7281
2024.05.22	69665.48	70623.59	69172.39	69370.04	72435	0	7281
2024.05.23	69360.42	70010.14	66222.72	67703.93	102336	0	7281
2024.05.24	67714.19	69229.46	66550.55	68798.28	151134	0	7281
2024.05.25	68797.99	69554.68	68451.03	69059.16	77190	0	7281
2024.05.26	69059.17	69466.83	68606.10	68644.50	79459	0	7281
2024.05.27	68641.23	70574.11	68096.11	69553.91	115125	0	7281
2024.05.28	69555.85	69795.51	67159.80	68208.58	133179	0	7281
2024.05.29	68209.04	68821.48	67048.23	67362.35	115455	0	7281
2024.05.30	67363.73	69497.46	67058.31	68434.03	128966	0	7280
2024.05.31	68434.04	68981.29	66552.44	67592.57	143469	0	7281
2024.06.01	67590.87	67783.07	67112.60	67708.60	90235	0	7281
2024.06.02	67708.69	68374.42	67234.60	67767.04	98206	0	7281
2024.06.03	67767.08	70243.57	67531.60	69043.66	129594	0	7281
2024.06.04	69043.93	71065.15	68504.08	70370.55	125258	0	7281
2024.06.05	70374.83	71763.89	70313.76	71176.73	120767	0	7281
2024.06.06	71175.16	71614.15	70067.08	70655.36	113986	0	7281
2024.06.07	70659.72	71904.56	68303.91	69244.69	97246	0	7281
2024.06.08	69244.58	69510.17	69093.54	69324.67	51451	0	7281
2024.06.09	69321.08	69812.53	69087.05	69645.42	40624	0	7281
2024.06.10	69659.60	70148.24	69125.26	69560.73	50113	0	7281
2024.06.11	69556.84	69630.33	65989.50	67255.59	90460	0	7281
2024.06.12	67251.96	69991.57	66853.91	68035.29	101891	0	7281
2024.06.13	68035.15	68608.40	66180.04	66648.30	118058	0	7281
2024.06.14	66648.30	67286.31	64968.61	65699.95	114151	0	7281
2024.06.15	65700.10	66536.59	65648.43	65970.12	83136	0	7280
2024.06.16	65970.16	66724.44	65962.60	66426.94	72505	0	7281
2024.06.17	66427.43	67233.31	65013.60	66341.55	99939	0	7281
2024.06.18	66341.91	66668.19	63978.92	64863.12	109714	0	7235
2024.06.19	64847.91	65673.08	64610.83	64826.49	100123	0	7235
2024.06.20	64815.93	66419.34	64470.44	65029.76	102517	0	7235
2024.06.21	65025.21	65112.24	63303.23	64134.76	117227	0	7235
2024.06.22	64134.87	64459.89	63764.61	64221.85	56893	0	7235
2024.06.23	64221.83	64456.33	63545.45	63671.12	42746	0	7235
2024.06.24	63677.26	63782.30	58380.73	59429.52	128050	0	7235
2024.06.25	59429.52	62350.12	59332.12	61874.89	128117	0	7235
2024.06.26	61867.52	62432.37	60630.49	60923.26	91254	0	7235
2024.06.27	60918.77	62304.57	60514.10	61370.29	67985	0	7235
2024.06.28	61370.31	62125.27	59842.63	60082.58	95804	0	7235
2024.06.29	60084.23	61086.48	59976.18	60907.89	57090	0	7235
2024.06.30	60904.11	62262.34	60574.83	61850.77	57183	0	7235
2024.07.01	61848.24	63764.26	61698.66	63185.82	97372	0	7235
2024.07.02	63185.82	63187.76	61685.80	61869.20	68886	0	7235
2024.07.03	61870.08	62158.09	59471.45	59505.14	99842	0	7235
2024.07.04	59506.58	60393.46	56683.81	58291.39	148798	0	7235
2024.07.05	58292.81	58698.15	53463.84	56316.24	178134	0	7235
2024.07.06	56317.84	58174.91	55986.52	57937.39	125275	0	7235
2024.07.07	57933.62	58444.82	56531.52	57224.11	127429	0	7235
2024.07.08	57224.11	58156.83	54250.56	56218.82	153805	0	7235
2024.07.09	56223.56	58234.65	56153.17	57898.78	141895	0	7235
2024.07.10	57898.78	59417.10	57120.89	57368.66	128573	0	7235
2024.07.11	57368.67	59453.18	57016.06	57522.05	145586	0	7235
2024.07.12	57522.52	58508.42	56502.74	57503.33	128747	0	7235
2024.07.13	57489.98	58939.83	57477.34	58564.40	122772	0	7235
2024.07.14	58564.42	60390.10	58256.01	60074.72	146996	0	7235
2024.07.15	60074.18	63871.55	60010.40	63738.84	141971	0	7235
2024.07.16	63738.83	65198.90	62374.15	64660.33	129083	0	7235
2024.07.17	64656.57	66094.50	63832.49	64491.60	114410	0	7235
2024.07.18	64491.76	65085.47	63187.06	63776.76	113825	0	7235
2024.07.19	63776.77	67450.59	63254.06	66949.33	107890	0	7235
2024.07.20	66946.06	67589.19	66238.83	67346.96	70622	0	7235
2024.07.21	67346.96	68194.53	65787.65	67705.50	79068	0	7235
2024.07.22	67709.66	68454.34	66537.40	68116.23	99876	0	7235
2024.07.23	68116.23	68154.82	65414.36	65810.46	103004	0	7234
2024.07.24	65810.39	67086.03	65436.95	66011.61	76579	0	7235
2024.07.25	66013.82	66032.01	63379.65	65244.62	99741	0	7235
2024.07.26	65236.95	68121.04	65158.44	67410.76	91385	0	7235
2024.07.27	67408.73	69377.93	66613.63	67733.65	69532	0	7235
2024.07.28	67733.30	69107.82	67015.19	67965.68	99878	0	7235
2024.07.29	67966.24	69963.82	66381.85	67329.77	90629	0	7235
2024.07.30	67328.07	67511.13	65259.81	66140.29	87061	0	7235
2024.07.31	66140.27	66783.39	64473.87	64530.62	102741	0	7235
2024.08.01	64530.64	65078.23	62184.68	64645.68	131344	0	7235
2024.08.02	64645.76	65557.39	61973.84	62516.95	142052	0	7235
2024.08.03	62521.38	62626.80	59852.76	60334.54	137276	0	7235
2024.08.04	60331.54	61046.12	57134.25	59086.73	117895	0	7235
2024.08.05	59093.21	59101.21	49013.86	54358.17	158381	0	7235
2024.08.06	54353.00	57032.20	53871.65	56537.20	171314	0	7235
2024.08.07	56537.19	57719.31	54617.03	55112.67	156324	0	7235
2024.08.08	55116.71	59854.63	54530.21	59489.31	159750	0	7235
2024.08.09	59486.19	62699.18	59486.19	60708.63	128274	0	7235
2024.08.10	60704.01	61433.24	59873.38	60948.85	25726	0	7466
2024.08.11	60948.17	61818.17	58252.66	58467.58	33101	0	7466
2024.08.12	58460.03	60662.79	57607.29	58804.62	76203	0	7466
2024.08.13	58796.68	61540.76	58356.66	60531.81	59381	0	7466
2024.08.14	60529.04	61752.67	58577.73	59111.82	54683	0	7465
2024.08.15	59116.19	59812.04	56060.39	56628.93	59691	0	7466
2024.08.16	56633.72	59780.42	56573.19	59228.18	56162	0	7466
2024.08.17	59219.72	59662.66	58677.26	59359.79	16494	0	7466
2024.08.18	59362.21	60247.24	59076.35	59777.19	19122	0	7466
2024.08.19	59773.76	59773.76	57762.66	59042.68	38195	0	7466
2024.08.20	59042.73	61359.33	58512.67	59278.65	39959	0	7466
2024.08.21	59280.24	61783.32	58746.14	61198.66	44567	0	7466
2024.08.22	61206.73	61462.66	59687.66	60652.67	38713	0	7466
2024.08.23	60644.68	63781.82	60262.30	63590.41	40790	0	7466
2024.08.24	63592.93	64917.66	63561.63	64093.67	25991	0	7466
2024.08.25	64092.67	64468.86	63512.67	64169.66	16679	0	7466
2024.08.26	64171.66	64962.66	63023.67	63382.72	33877	0	7466
2024.08.27	63382.72	63386.46	61435.70	61821.66	36786	0	7466
2024.08.28	61822.66	61918.83	57822.68	59274.67	79908	0	7466
2024.08.29	59275.66	61129.66	58807.26	59491.36	58002	0	7466
2024.08.30	59491.66	59906.15	57695.06	59010.66	56359	0	7466
2024.08.31	59012.66	59425.04	58706.67	58913.75	17607	0	7466
2024.09.01	58913.75	59102.67	57168.37	58393.76	34874	0	7466
2024.09.02	58393.75	59205.66	57090.67	58954.67	44001	0	7466
2024.09.03	58955.67	59772.31	57530.67	58190.67	37146	0	7466
2024.09.04	58193.66	58481.66	55577.63	58010.67	49610	0	7466
2024.09.05	58010.24	58352.66	55762.67	56056.66	49068	0	7466
2024.09.06	56055.91	56970.35	52612.67	52838.67	71191	0	7466
2024.09.07	52848.51	54812.66	52512.67	54128.67	27241	0	7466
2024.09.08	54124.16	54685.51	53591.67	54341.68	20352	0	7466
2024.09.09	54342.16	57139.66	54270.12	56970.65	50126	0	7466
2024.09.10	56978.66	58034.65	56350.21	57530.56	44895	0	7466
2024.09.11	57536.62	57944.37	55514.66	57448.67	56824	0	7466
2024.09.12	57446.67	58521.35	57173.77	58162.65	41508	0	7466
2024.09.13	58161.07	59961.66	57595.29	59801.18	34146	0	7466
2024.09.14	59800.99	60587.66	59362.67	59986.68	17448	0	7466
2024.09.15	59982.67	60357.37	59653.77	59758.66	12518	0	7466
2024.09.16	59759.81	59759.81	57455.97	57650.66	39473	0	7466
2024.09.17	57646.16	61282.66	57570.67	60082.66	44383	0	7466
2024.09.18	60082.47	61281.26	59137.47	60192.67	52423	0	7466
2024.09.19	60194.33	63812.66	60146.48	62979.41	48209	0	7466
2024.09.20	62981.29	64095.98	62312.67	62776.66	45732	0	7466
2024.09.21	62780.66	63362.66	62721.25	63102.66	13451	0	7466
2024.09.22	63102.66	63522.56	62431.85	63170.66	16948	0	7466
2024.09.23	63172.66	64708.54	62331.35	63270.66	51010	0	7466
2024.09.24	63271.93	64559.19	62667.66	64182.14	38263	0	7466
2024.09.25	64177.17	64780.65	62963.67	63468.44	32835	0	7466
2024.09.26	63469.40	65792.51	62632.67	64626.93	43515	0	7466
2024.09.27	64622.67	66449.84	64596.19	65767.54	35931	0	7466
2024.09.28	65768.67	66222.66	65384.90	65608.66	11319	0	7466
2024.09.29	65608.66	66038.78	65394.67	65774.67	10661	0	7466
2024.09.30	65774.67	65935.82	63020.61	63772.66	40558	0	7466
2024.10.01	63772.27	64092.95	60126.67	60771.69	58722	0	7466
2024.10.02	60768.67	62348.33	59962.67	60886.66	67605	0	7466
2024.10.03	60884.67	61439.85	59824.80	60736.66	62462	0	7466
2024.10.04	60740.66	62447.51	60422.57	62370.36	41954	0	7466
2024.10.05	62371.83	62426.20	61651.93	61686.05	11331	0	7466
2024.10.06	61689.24	62933.86	61668.67	62583.29	13154	0	7466
2024.10.07	62582.92	64435.77	62264.67	62982.66	41352	0	7466
2024.10.08	62981.04	63336.66	61831.48	62356.60	40540	0	7466
2024.10.09	62362.68	62528.61	60268.67	60382.67	34669	0	7466
2024.10.10	60380.67	61282.66	58908.67	59762.50	40278	0	7466
2024.10.11	59759.45	63380.22	59655.46	62956.34	29493	0	7466
2024.10.12	62956.59	63442.66	62320.37	63005.95	16859	0	7466
2024.10.13	63005.95	63333.66	62012.67	62725.58	17829	0	7466
2024.10.14	62725.58	66262.59	62420.48	65888.64	42685	0	7466
2024.10.15	65892.65	67912.66	64762.67	66442.72	55853	0	7466
2024.10.16	66432.08	68380.50	66093.31	67592.67	51148	0	7466
2024.10.17	67585.81	67902.06	66630.50	66902.67	35921	0	7466
2024.10.18	66902.67	68962.66	66902.67	68394.66	33009	0	7466
2024.10.19	68393.57	68655.92	67972.67	68207.84	9880	0	7466
2024.10.20	68207.84	68862.66	68062.67	68744.65	8513	0	7466
2024.10.21	68744.66	69482.18	66803.34	67712.66	34022	0	7466
2024.10.22	67712.66	67896.45	66536.68	67494.67	32199	0	7466
2024.10.23	67494.67	67798.67	65222.67	66631.66	31946	0	7466
2024.10.24	66632.18	68304.30	66314.25	68158.66	31600	0	7466
2024.10.25	68162.66	68812.66	65975.80	66895.19	40640	0	6161
2024.10.26	66903.19	67423.74	65565.49	67234.66	27663	0	6161
2024.10.27	67234.66	68153.19	66943.20	67899.21	13851	0	6161
2024.10.28	67909.44	69867.70	67587.20	69760.19	36724	0	6161
2024.10.29	69760.45	73589.31	69702.50	72259.17	49757	0	6161
2024.10.30	72260.15	72948.09	71405.36	72357.34	39371	0	6150
2024.10.31	72363.17	72669.24	69655.01	70411.63	37834	0	6150
2024.11.01	70413.53	71602.05	68791.25	69233.24	48415	0	6150
